"location_id","hydrant_id","District","location","description","latitude","longitude","provider","status","Discharge Size","flow_gpm","Pitot psi","Residual psi","static_psi","last_checked","tested_by","shift","issue","alternate_supply","notes"
"31469115","31469115","3","Hydrant","Hydrant","34.94790645","-90.08559588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469116","31469116","3","Hydrant","Hydrant","34.94789645","-90.08392588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469117","31469117","3","Hydrant","Hydrant","34.94780645","-90.08233588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469118","31469118","3","Hydrant","Hydrant","34.94776645","-90.07991588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469119","31469119","3","Hydrant","Hydrant","34.94720645","-90.08054588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469120","31469120","3","Hydrant","Hydrant","34.94702645","-90.08224588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469121","31469121","3","Hydrant","Hydrant","34.94695645","-90.08385588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469122","31469122","3","Hydrant","Hydrant","34.94691645","-90.08571588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469123","31469123","3","Hydrant","Hydrant","34.94610645","-90.08070588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469124","31469124","3","Hydrant","Hydrant","34.94636645","-90.08230588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469125","31469125","3","Hydrant","Hydrant","34.94568645","-90.08333588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469126","31469126","3","Hydrant","Hydrant","34.94463645","-90.08285588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469127","31469127","3","Hydrant","Hydrant","34.94399645","-90.08368588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469128","31469128","3","Hydrant","Hydrant","34.94288645","-90.08278588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469129","31469129","3","Hydrant","Hydrant","34.94185645","-90.08310588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469130","31469130","3","Hydrant","Hydrant","34.94451645","-90.08140588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469131","31469131","3","Hydrant","Hydrant","34.94400645","-90.07905588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469132","31469132","3","Hydrant","Hydrant","34.94302645","-90.07895588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469133","31469133","3","Hydrant","Hydrant","34.94165645","-90.07897588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469134","31469134","3","Hydrant","Hydrant","34.94186645","-90.08061588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469135","31469135","3","Hydrant","Hydrant","34.94268645","-90.08025588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469136","31469136","3","Hydrant","Hydrant","34.94354645","-90.08024588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469137","31469137","3","Hydrant","Hydrant","34.94108645","-90.08171588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469138","31469138","3","Hydrant","Hydrant","34.94110645","-90.08847588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469139","31469139","3","Hydrant","Hydrant","34.94126645","-90.09209589","Horn Lake Water","In Service","","","","","","","","","","",""
"31469140","31469140","3","Hydrant","Hydrant","34.94222645","-90.09449589","Horn Lake Water","In Service","","","","","","","","","","",""
"31469141","31469141","3","Hydrant","Hydrant","34.94219645","-90.09071588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469142","31469142","3","Hydrant","Hydrant","34.94216645","-90.08748588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469143","31469143","3","Hydrant","Hydrant","34.94509645","-90.09390588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469144","31469144","3","Hydrant","Hydrant","34.94378645","-90.09105588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469145","31469145","3","Hydrant","Hydrant","34.94626645","-90.08914588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469146","31469146","3","Hydrant","Hydrant","34.94597645","-90.09448589","Horn Lake Water","In Service","","","","","","","","","","",""
"31469147","31469147","3","Hydrant","Hydrant","34.94633645","-90.09090589","Horn Lake Water","In Service","","","","","","","","","","",""
"31469148","31469148","3","Hydrant","Hydrant","34.95226645","-90.09118588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469149","31469149","3","Hydrant","Hydrant","34.94106645","-90.07922588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469150","31469150","3","Hydrant","Hydrant","34.94639645","-90.08488588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469151","31469151","3","Hydrant","Hydrant","34.94511645","-90.08487588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469152","31469152","3","Hydrant","Hydrant","34.94810645","-90.09522589","Horn Lake Water","In Service","","","","","","","","","","",""
"31469153","31469153","3","Hydrant","Hydrant","34.94806645","-90.06100588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469154","31469154","3","Hydrant","Hydrant","34.94806645","-90.06193588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469155","31469155","3","Hydrant","Hydrant","34.94793645","-90.06393588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469156","31469156","3","Hydrant","Hydrant","34.94800645","-90.06576588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469157","31469157","3","Hydrant","Hydrant","34.94794645","-90.06734588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469158","31469158","3","Hydrant","Hydrant","34.94789645","-90.06905588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469159","31469159","3","Hydrant","Hydrant","34.94790645","-90.07090588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469160","31469160","3","Hydrant","Hydrant","34.94798645","-90.07267588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469161","31469161","3","Hydrant","Hydrant","34.94796645","-90.07417588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469162","31469162","3","Hydrant","Hydrant","34.94790645","-90.07605588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469163","31469163","3","Hydrant","Hydrant","34.94787645","-90.07743588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469164","31469164","3","Hydrant","Hydrant","34.94736645","-90.07735588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469165","31469165","3","Hydrant","Hydrant","34.94633645","-90.07796588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469166","31469166","3","Hydrant","Hydrant","34.94559645","-90.07766588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469167","31469167","3","Hydrant","Hydrant","34.94610645","-90.07619588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469168","31469168","3","Hydrant","Hydrant","34.94723645","-90.07612588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469169","31469169","3","Hydrant","Hydrant","34.94824645","-90.06104588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469170","31469170","3","Hydrant","Hydrant","34.94821645","-90.06370588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469171","31469171","3","Hydrant","Hydrant","34.94815645","-90.06717588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469172","31469172","3","Hydrant","Hydrant","34.94815645","-90.06899588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469173","31469173","3","Hydrant","Hydrant","34.94815645","-90.07097588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469174","31469174","3","Hydrant","Hydrant","34.94814645","-90.07286588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469175","31469175","3","Hydrant","Hydrant","34.94812645","-90.07487588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469176","31469176","3","Hydrant","Hydrant","34.94806645","-90.07690588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469177","31469177","3","Hydrant","Hydrant","34.94793645","-90.08086588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469178","31469178","3","Hydrant","Hydrant","34.94419645","-90.07796588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469179","31469179","3","Hydrant","Hydrant","34.94282945","-90.07794488","Horn Lake Water","In Service","","","","","","","","","","",""
"31469180","31469180","3","Hydrant","Hydrant","34.94470645","-90.07712588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469181","31469181","3","Hydrant","Hydrant","34.94807645","-90.08594588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469182","31469182","3","Hydrant","Hydrant","34.94811645","-90.08425588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469183","31469183","3","Hydrant","Hydrant","34.94807645","-90.08259588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469184","31469184","3","Hydrant","Hydrant","34.94807645","-90.07885588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469185","31469185","3","Hydrant","Hydrant","34.94804845","-90.09409289","Horn Lake Water","In Service","","","","","","","","","","",""
"31469186","31469186","3","Hydrant","Hydrant","34.96292645","-90.06594588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469187","31469187","3","Hydrant","Hydrant","34.94142645","-90.07620588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469188","31469188","3","Hydrant","Hydrant","34.94193645","-90.07665588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469189","31469189","3","Hydrant","Hydrant","34.94238645","-90.07633588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469190","31469190","3","Hydrant","Hydrant","34.94265645","-90.07705588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469191","31469191","3","Hydrant","Hydrant","34.94355645","-90.07707588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469192","31469192","3","Hydrant","Hydrant","34.94356645","-90.07263188","Horn Lake Water","In Service","","","","","","","","","","",""
"31469193","31469193","3","Hydrant","Hydrant","34.94413645","-90.07607588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469194","31469194","3","Hydrant","Hydrant","34.94524645","-90.07634588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469195","31469195","3","Hydrant","Hydrant","34.94740645","-90.07472588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469196","31469196","3","Hydrant","Hydrant","34.94624645","-90.07481588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469197","31469197","3","Hydrant","Hydrant","34.94526645","-90.07472588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469198","31469198","3","Hydrant","Hydrant","34.94428645","-90.07467588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469199","31469199","3","Hydrant","Hydrant","34.94342645","-90.07453588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469200","31469200","3","Hydrant","Hydrant","34.94304645","-90.07488588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469201","31469201","3","Hydrant","Hydrant","34.94235645","-90.07449588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469202","31469202","3","Hydrant","Hydrant","34.94216645","-90.07517588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469203","31469203","3","Hydrant","Hydrant","34.94115645","-90.07447588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469204","31469204","3","Hydrant","Hydrant","34.94119645","-90.07548588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469205","31469205","3","Hydrant","Hydrant","34.97064645","-90.09475589","Horn Lake Water","In Service","","","","","","","","","","",""
"31469206","31469206","3","Hydrant","Hydrant","34.97065645","-90.09306589","Horn Lake Water","In Service","","","","","","","","","","",""
"31469207","31469207","3","Hydrant","Hydrant","34.97205646","-90.09272589","Horn Lake Water","In Service","","","","","","","","","","",""
"31469208","31469208","3","Hydrant","Hydrant","34.97337646","-90.09266589","Horn Lake Water","In Service","","","","","","","","","","",""
"31469209","31469209","3","Hydrant","Hydrant","34.97436646","-90.09264589","Horn Lake Water","In Service","","","","","","","","","","",""
"31469210","31469210","3","Hydrant","Hydrant","34.97462646","-90.09372589","Horn Lake Water","In Service","","","","","","","","","","",""
"31469211","31469211","3","Hydrant","Hydrant","34.97336646","-90.09442589","Horn Lake Water","In Service","","","","","","","","","","",""
"31469212","31469212","3","Hydrant","Hydrant","34.97230646","-90.09485589","Horn Lake Water","In Service","","","","","","","","","","",""
"31469213","31469213","3","Hydrant","Hydrant","34.97053646","-90.08501589","Horn Lake Water","In Service","","","","","","","","","","",""
"31469214","31469214","3","Hydrant","Hydrant","34.97087646","-90.08374588","Horn Lake Water","In Service","","","","","","","","","","",""
"31469215","31469215","3","Hydrant","Hydrant","34.97214646","-90.08415588","Horn Lake Water","In Service","","","","","","","","","","",""
